id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
986560496647088694,Luxurious riverfront villa with dreamy water views,436692322,Matt And Jo,,Clarence,-42.85709,147.35518,Entire home/apt,256,2,22,2024-03-02,4.05,66,0,22,2023-037808
42699148,PRIVATE ROOM - A VIEW FROM THE TOP IN TRANMERE,31243564,Donna,,Clarence,-42.92446,147.41253,Private room,85,2,31,2024-03-08,0.77,3,155,11,Exempt: This listing falls under the 'home sharing' exemption
789017986442268483,The Old Headmasters House,9585264,Heidi,,Break O'Day,-41.31984,148.24937,Entire home/apt,375,2,35,2024-02-11,2.48,11,139,29,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
33644446,Cabin in the Tasmanian Bush - Tranquility!,13087337,Denise,,George Town,-41.1399447813274,147.0522520417888,Entire home/apt,160,1,49,2024-02-25,2.11,1,248,20,Exempt: This listing falls under the 'home sharing' exemption
9551204,The New Town Sanctuary,14561152,Brendan,,Hobart,-42.86336,147.31174,Entire home/apt,,2,191,2023-06-17,1.91,1,0,3,
9830882,Stunning views 5 mins from Hobart,50631590,Annabelle,,Hobart,-42.89998,147.30746,Entire home/apt,,2,16,2021-01-30,0.21,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
788165517361867923,Terrassa on Elizabeth,32465290,Alexander,,Hobart,-42.87859696599694,147.32066743075848,Entire home/apt,248,2,71,2024-03-03,4.95,1,146,59,Exempt: This listing falls under the 'home sharing' exemption
34523770,Stunning 2 bedroom Apartment Central Location,260338916,Karen,,Launceston,-41.43995,147.13058,Entire home/apt,279,1,495,2024-03-04,8.43,1,300,69,DA0459/2018
1024115751884974356,Stylish apartment in Hobart's CBD,546248163,Sj,,Hobart,-42.8831494,147.3239021,Entire home/apt,197,2,11,2024-03-02,3.79,1,169,11,PLN - 23 - 407
51029010,'Getndare': Country Mud-brick Cottage,134970469,Jo,,Kingborough,-43.00616,147.21017,Entire home/apt,190,3,74,2024-03-05,2.37,2,279,40,Da-2021-251
42749924,The Derby Lodge 'Cabin Stay',160941433,The Derby Lodge,,Dorset,-41.15055,147.80242,Entire home/apt,356,2,33,2024-02-26,0.68,4,305,11,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
30941783,"South Hobart, Self-Contained Studio Apartment",45938692,Emma,,Hobart,-42.89269,147.29639,Entire home/apt,119,1,200,2024-03-08,4.05,1,154,39,Exempt: This listing falls under the 'home sharing' exemption.
11423454,Eagles NestIII Mountain Peace Luxury Spa Farmstay,4660635,Sheree Anne,,Kentish,-41.41256,146.26874,Entire home/apt,540,1,64,2024-01-05,0.71,4,284,8,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
960604676499496709,Tranquil Modern Bush Retreat,34338734,Judith,,Launceston,-41.4540839,147.1687572,Entire home/apt,132,2,32,2024-03-04,4.85,1,65,32,04202023
52694281,"'The Studio', Walk to CBD, King Bed, Courtyard",7301775,Vicki,,Hobart,-42.89984,147.32314,Entire home/apt,138,2,109,2024-02-29,3.95,2,134,38,PLN-23-578
5289057,"Waterside living: the Tide House, Tasman Peninsula",27389096,Hamish,,Sorell,-42.8245,147.85955,Entire home/apt,275,3,103,2024-02-16,0.95,1,307,8,5.2019.275.1
824106489075755446,Studio Apartment,483921098,Mike,,Clarence,-42.87382,147.38325,Private room,120,2,13,2024-02-25,1.02,1,356,9,Exempt: This listing falls under the 'home sharing' exemption
625616495488306971,Apartment in West,92557519,Donna,,Launceston,-41.46097,147.13026,Entire home/apt,155,2,41,2024-02-20,1.94,58,260,15,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
22409984,Eureka Farm - farm stay,86425799,Denis,,Break O'Day,-41.47421,148.24514,Entire home/apt,160,2,39,2024-01-29,0.52,2,46,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
49250369,Loft Apartment. Peace & tranquillity close to City,150628092,Stephanie,,West Tamar,-41.41989,147.08409,Entire home/apt,135,2,66,2024-02-26,1.91,1,131,26,Exempt: This listing falls under the 'home sharing' exemption
53742016,'Cambridge Chalet Retreat' with Amazing Views,214744961,Wendy,,Clarence,-42.80461,147.41316,Entire home/apt,200,2,54,2024-03-05,2.06,1,357,15,Exempt: This listing falls under the 'home sharing' exemption
23906110,"Unit in Leafy suburb, close to Casino with parking",118612901,Lisa & Andrew,,Hobart,-42.89879,147.32646,Entire home/apt,224,2,208,2024-03-03,2.87,39,187,32,PLN-19-667
693487518544426195,Rocky Hills Retreat,369613233,Curtis,,Glamorgan/Spring Bay,-42.2337089,148.0168918,Entire home/apt,600,2,3,2024-01-27,0.23,1,17,2,"Exempt: This listing is a hotel, motel, or caravan park"
778547584741294288,"Historic Home,close to City with views-Sleeps 6",118612901,Lisa & Andrew,,Hobart,-42.87243,147.32634,Entire home/apt,369,2,41,2024-03-04,2.82,39,175,31,PLN­22­552
52739331,"El Pescador beach cottage, Swansea Tasmania",81389343,Ecaterina,,Glamorgan/Spring Bay,-42.12547,148.07452,Entire home/apt,287,2,46,2024-02-21,1.71,2,351,11,DA2021/323
778529184955869435,"The Blue House, private garden, city views",94688819,Stuart,,Hobart,-42.8889757,147.3183248,Entire home/apt,229,3,16,2024-02-24,1.09,11,60,11,PAE-22-290
47181862,"“ Flounder Pool Cottage”, Beach side, Hawley Beach",89226617,Mark,,Latrobe,-41.15131,146.53982,Entire home/apt,170,2,25,2024-02-01,0.65,1,250,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
53891968,Adorable self-contained garden cottage,61895100,Alice,,Glenorchy,-42.84906,147.28011,Entire home/apt,,1,19,2024-01-20,0.70,1,0,12,Exempt: This listing falls under the 'home sharing' exemption
1063980694141010869,Spacious home near the Derwent in Sandy Bay,555147377,Lisa,,Hobart,-42.9078996,147.3416872,Entire home/apt,231,2,7,2024-02-24,3.62,1,141,7,PLN23685
40298981,"Beautiful Sunny House, 10 mins from Hobart CBD",309973105,Maya Investment,,Hobart,-42.87196,147.2868,Entire home/apt,170,2,65,2024-03-06,1.26,2,272,39,PLN-19-729
869082010387760697,Beautiful South Hobart Hideaway,266355411,Patrick,,Hobart,-42.90144,147.27071,Entire home/apt,170,2,11,2023-10-19,1.06,1,3,11,n/a  dwelling is primary place of residence
2734275,Hobart CBD Apartment - Short Walk to Salamanca,151871346,Retreats Tasmania,,Hobart,-42.88676834106445,147.32749938964844,Entire home/apt,232,2,268,2023-11-25,2.35,18,219,16,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
38104618,Hillside B&B views of Mt Roland & Lake Barrington,133280433,Julie,,Kentish,-41.34866,146.28143,Entire home/apt,175,1,468,2024-03-07,8.53,1,110,89,Exempt: This listing falls under the 'home sharing' exemption
1042380881284546277,"Maning House-Stylish, Free Parking  & Wi-Fi",94688819,Stuart,,Hobart,-42.908032,147.3422828,Entire home/apt,229,3,3,2024-02-11,1.67,11,5,3,PAE-23-123
811293173361915394,"Unique apartment, great location",2277105,Kate,,Hobart,-42.89094,147.33212,Entire home/apt,180,2,10,2024-02-25,0.82,2,120,10,Exempt: This listing falls under the 'home sharing' exemption
21219290,Dreamcatcher@Bicheno: 2A + 2B,153321044,Tom,,Glamorgan/Spring Bay,-41.86676,148.28166,Entire home/apt,,2,24,2021-02-07,0.32,3,0,0,DA2019/294
862013421743542396,"2 bdrm, space for caravan and close to the spirit!",13626819,Janaina,,Devonport,-41.18692,146.37088,Entire home/apt,174,2,5,2024-01-22,0.51,3,353,5,PA2022.0204
39932240,Platypus Cove - smoke free residence,298482522,Tony & Bev,,Northern Midlands,-41.5649,147.19193,Entire home/apt,200,2,97,2024-02-25,1.90,1,238,12,PLN-19-0222
1044542158454126311,Pink Granite,96786156,Miranda,,Glamorgan/Spring Bay,-41.88000696995656,148.30672354173427,Entire home/apt,375,2,0,,,1,244,0,DA 2023 / 096
663219571732435704,Family Room,467503559,The,,Launceston,-41.43323,147.13948,Entire home/apt,372,1,0,,,4,356,0,"Exempt: This listing is a hotel, motel, or caravan park"
555475935112116113,Cheerful 4 bedroom house,141233532,Huinan,,Glenorchy,-42.82563,147.29108,Entire home/apt,800,1,11,2024-01-06,0.47,2,42,2,Exempt: This listing falls under the 'home sharing' exemption
902432580839212118,"Cabin TWO on Gordon, Swansea",403753663,Clare & Shirlene,,Glamorgan/Spring Bay,-42.13311745105815,148.0699135232788,Entire home/apt,208,2,4,2024-01-13,1.60,3,351,4,PA2021270821
911057690266922042,Spacious comfortable apartment,449507044,Ulverstone River Edge,,Central Coast,-41.1563144,146.1655622,Entire home/apt,240,1,6,2024-01-20,1.33,4,302,6,"Exempt: This listing is a hotel, motel, or caravan park"
47504978,"Port Arthur, Tasmania, self-contained eco cabin",43642578,Alison,,Tasman,-43.15381,147.80877,Entire home/apt,180,1,96,2024-02-15,2.63,2,35,39,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
25328380,"Adventure Bay Beach House, Bruny Island",6402373,Suzette,,Kingborough,-43.36702,147.35183,Entire home/apt,384,2,59,2024-02-16,0.89,2,197,17,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
28591382,Heritage Attic Queen,726356,Cally,,Central Highlands,-42.53346,146.93277,Private room,350,1,0,,,6,365,0,
564784925072440978,Herlihys On Huon - Cabin 1,191791416,Adele,,Huon Valley,-43.2091337362844,147.0295366697812,Entire home/apt,180,2,29,2024-02-28,2.37,2,265,28,DA-256/2018
14953678,"City townhouse, free parking, walk to city",25476865,Marlene,,Launceston,-41.44266,147.14012,Entire home/apt,306,1,267,2024-02-23,2.93,4,0,50,PA\0053\2016
19477724,Halcyon at Dover,60112227,Marianne,,Huon Valley,-43.3106,147.01401,Private room,,1,0,,,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
786601761200104444,cottage 2  comfortable   2 bedroom space,469884878,Sally,,Circular Head,-40.879682352819934,145.4482588550171,Entire home/apt,130,1,6,2023-11-25,0.41,6,88,2,"Exempt: This listing is a hotel, motel, or caravan park"
53576063,YARINGA BINALONG Bay of Fires views 2 Bed 2 Bath,164588610,Jan,,Break O'Day,-41.250423,148.31163,Entire home/apt,250,2,45,2024-02-13,1.70,27,338,19,DA 311-2021
9432878,Harrys on the Hill - Lush Country Living,48892886,Kim & Dee,,Meander Valley,-41.47864,146.5202,Entire home/apt,320,2,101,2024-02-13,1.04,2,82,10,Exempt: This listing falls under the 'home sharing' exemption
42121880,Cloudy Bay Beach House,330299370,Ben,,Kingborough,-43.43831,147.24906,Entire home/apt,1045,2,16,2024-01-12,0.38,9,287,4,DA-182-2012
896105044938068894,Private! Very Clean and comfortable.,47349956,Theresa,,Kentish,-41.258331575123236,146.34453311562538,Entire home/apt,98,1,18,2024-03-09,1.96,1,6,18,Exempt: This listing falls under the 'home sharing' exemption
922217942151458998,Cremorne beach house,14309975,Claire,,Clarence,-42.95222694364598,147.5344482558793,Entire home/apt,280,2,10,2024-03-03,1.59,1,258,10,PDPLANPMTD-2023-034486
13287007,Cradle Forest Inn - Platypus Suite (Deluxe Suite),72985422,Caroline,,Kentish,-41.47417,146.09413,Hotel room,220,1,30,2023-01-11,0.34,8,271,0,
9578213,"Private detached, studio apartment in SoHo garden",49582345,Anne & Terry,,Hobart,-42.89611,147.30636,Entire home/apt,145,1,846,2024-03-04,8.40,1,194,84,Exempt: This listing falls under the 'home sharing' exemption
948369633367481585,"Penguin
Wellbeing Retreat & Mountain Biker's Rest",27881380,Celia,,Central Coast,-41.113597403866834,146.0628297552466,Entire home/apt,220,3,6,2024-03-03,1.33,1,164,6,Exempt: This listing falls under the 'home sharing' exemption
16033433,The Garden Shed,104316643,Kaye,,Clarence,-42.95494,147.53186,Entire home/apt,110,2,132,2024-01-24,1.51,1,130,15,Exempt: This listing falls under the 'home sharing' exemption
41113906,ForknFarm Homestead Cabin 2,321647836,ForknFarm Homestead,,West Tamar,-41.35067,146.90254,Private room,150,1,3,2023-02-17,0.06,3,365,0,PA2018177
28494885,Sunhill on Trevallyn,92557519,Donna,,Launceston,-41.43753,147.12604,Entire home/apt,170,28,21,2024-01-01,0.32,58,353,1,DA0635/2017
21255610,Ultimate Sydney to Hobart/New Year Residence,105668269,Stuart,,Hobart,-42.91896,147.34303,Entire home/apt,,3,4,2021-01-01,0.06,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
776314990290164857,Stunning Trevallyn Views,92557519,Donna,,Launceston,-41.43148,147.11971,Entire home/apt,250,2,20,2024-02-17,1.38,58,124,16,DA0505/2022
27814145,Cosy Nordic self contained flat 2.0,24870736,Louis,,Launceston,-41.44746,147.14693,Entire home/apt,54,1,183,2024-01-26,2.72,2,325,4,Exempt: This listing falls under the 'home sharing' exemption
52655285,Driftwood Cottages Waterfront Studio - Tas Oak,425839095,Nadine,,Huon Valley,-43.316017,147.020065,Entire home/apt,247,1,4,2023-12-31,0.23,4,319,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1038767372424578770,"Sea You Soon: Views, Parking & WiFi",5266238,Moxxi,,Burnie,-41.054959426690345,145.89915222080893,Entire home/apt,211,2,2,2024-01-14,0.95,113,119,2,Exemption
29550081,Mac34 South Hobart,22910663,Maree,,Hobart,-42.89552,147.30383,Entire home/apt,,2,54,2020-07-18,0.83,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
619002130614320444,Hobart studio - Yardley on Argyle,436692322,Matt And Jo,,Hobart,-42.87096,147.31636,Entire home/apt,215,2,26,2024-03-05,1.19,66,180,12,PLN18901
47477024,Bischoff Hotel - Laurel Ensuite Room,225157408,Bischoff,,Waratah/Wynyard,-41.44348,145.52691,Private room,185,1,17,2024-02-11,0.45,6,339,3,"Exempt: This listing is a hotel, motel, or caravan park"
703721285861848400,Room in East Launceston Home,92893524,Andrew,,Launceston,-41.440459,147.1513668,Private room,125,1,13,2024-02-24,2.19,1,154,13,Exempt: This listing falls under the 'home sharing' exemption
40922669,Sunny modern apartment in South Hobart,6990639,Greg,,Hobart,-42.8965,147.30247,Entire home/apt,144,3,53,2024-02-26,1.04,1,34,1,Exempt: This listing falls under the 'home sharing' exemption
28722294,Room & own bathroom in Wilderness Lodge,24350117,Desma,,West Coast,-42.15169,145.30444,Private room,,2,81,2023-04-14,1.24,3,0,1,
29996805,The Pavilion,186345485,Tarraleah,,Central Highlands,-42.29819,146.44501,Entire home/apt,,1,33,2023-05-26,0.52,5,0,1,"Exempt: This listing is a hotel, motel, or caravan park"
30256928,1920s Character Cottage ~ 6 min to Hobart CBD,959326,Rosie,,Glenorchy,-42.83612,147.30556,Entire home/apt,,55,13,2023-04-30,0.20,1,0,1,PLN-18-243
42745869,West Launceston Mural Home,92557519,Donna,,Launceston,-41.46111,147.13163,Entire home/apt,185,2,13,2024-01-08,0.74,58,214,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
770541890767476565,Townhouse on Penquite,15031255,Danyelle,,Launceston,-41.4522012,147.1730125,Entire home/apt,,2,4,2024-01-07,0.28,1,0,2,DA0727/2021
4920404,East on West - Country accommodation,22388263,Kay,,Burnie,-41.08295,145.84345,Entire home/apt,,2,97,2020-03-14,0.87,1,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
47293604,Derwent view unit,226252850,Margaret And John,,Kingborough,-42.9842,147.31703,Entire home/apt,,2,0,,,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
9466291,Mountain Retreat,49058461,Emma,,Hobart,-42.91676,147.2619,Entire home/apt,,3,9,2021-01-09,0.09,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
997000590136070599,Montrose Holiday Cottage 2,38423120,Wenqi,,Glenorchy,-42.836999700113374,147.24646637680414,Private room,118,1,1,2023-12-30,0.41,4,270,1,Exempt: This listing falls under the 'home sharing' exemption
43303818,Emily Heritage Guest Room NO Breakfast,4520285,Linda & Andre,,Launceston,-41.43668,147.14682,Private room,199,1,2,2024-03-02,0.06,12,241,1,"Exempt: This listing is a hotel, motel, or caravan park"
54136437,Entire Residential House- Launceston TAS,29429229,Alex,,Launceston,-41.42771,147.17388,Entire home/apt,,2,17,2022-12-18,0.65,1,0,0,DA0005/2022
22913072,Dreamcatcher@Bicheno: 2A,153321044,Tom,,Glamorgan/Spring Bay,-41.86789,148.28116,Entire home/apt,,2,18,2020-01-28,0.25,3,0,0,DA2019/294
23492821,O’Brien’s Bunker,9857389,Erica,,Glenorchy,-42.83792,147.25977,Entire home/apt,,1,7,2018-04-13,0.10,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
683574943400321428,Fairview in Mt Stuart—Spacious City-fringe Lookout,413210613,Hometime,,Hobart,-42.8743904,147.3028504,Entire home/apt,,2,28,2023-09-15,1.44,1,0,16,PLN-22-412
17389813,Fully Self Contained  three bedroom unit 6,102451740,Zachary,,Break O'Day,-41.31677,148.23781,Private room,,1,40,2024-02-01,0.48,5,0,9,
906535406905532488,Waterfront  luxury living/free parking,193378582,Tun Oo,,Kingborough,-43.0062878,147.3225214,Entire home/apt,223,2,36,2024-03-04,3.93,1,0,36,Exempt: This listing falls under the 'home sharing' exemption
53957560,A-cute Shack,178640325,Ellyn,,Break O'Day,-41.25503,148.31183,Entire home/apt,,2,4,2022-04-25,0.15,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
716751417044324355,Spring Beach Bliss - Luxury beach house,141052528,Natasha,,Glamorgan/Spring Bay,-42.5792947,147.9079274,Entire home/apt,334,2,18,2024-02-11,1.01,1,359,3,Exempt: This listing falls under the 'home sharing' exemption
21599823,The Wombat Cottage  (Rare Find),17656534,Stuart,,West Coast,-41.731,145.62367,Entire home/apt,160,1,359,2024-02-23,4.69,2,277,49,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
703302421466884705,Main Street Accommodation @ Blue Derby,139338960,Grant And Luise,,Dorset,-41.14877,147.80103,Entire home/apt,255,2,21,2024-02-10,1.28,3,348,15,2022/76
35750155,Kersbrook Cottage near Derby,53758410,Katarzyna,,Dorset,-41.09646,147.90131,Entire home/apt,139,2,172,2024-03-07,3.02,1,344,34,Exempt: This listing falls under the 'home sharing' exemption
817650824153228046,Roaring Meg's cottage,239032898,Oliver,,West Coast,-42.09214,145.54902,Entire home/apt,115,1,19,2024-02-26,2.08,1,48,19,Exempt: This listing falls under the 'home sharing' exemption
805982066647767689,*New* Pip's Place with private beach,16978685,Katherine,,Glamorgan/Spring Bay,-42.29222,148.00561,Entire home/apt,116,2,53,2024-02-22,3.87,5,0,45,DA 2022/298
15748563,Bruny Is Adventure Bay Cottage 2 minutes to beach,101782764,Annette,,Kingborough,-43.36813,147.33476,Entire home/apt,143,2,561,2024-03-08,6.29,2,0,70,Exempt: This listing falls under the 'home sharing' exemption
942468283733255941,Historic Bank Conversion,47852256,Jason,,Break O'Day,-41.5805362,148.1835242,Entire home/apt,246,1,18,2024-03-09,2.98,1,265,18,Exempt: This listing falls under the 'home sharing' exemption
17865661,Franklin Cottage,122283291,Debbie,,Glamorgan/Spring Bay,-42.50624,147.91394,Entire home/apt,160,1,357,2024-03-09,4.23,3,322,101,DA 2017/00050
993919015185400978,Coastal Getaway,23757786,Simon,,Circular Head,-40.913896292106585,144.68001277070803,Entire home/apt,262,1,19,2024-03-08,4.45,1,317,19,DA 2021/132
609634404968483953,King Island Lodge - Devils Gap,189294879,Nita,,King Island,-39.92067,143.835052,Entire home/apt,2000,1,6,2023-11-14,0.37,2,323,3,DA 21/1516
